query_id	query	hotel_id	hotel_name	location	retrieved_by	rank_bm25	rank_vector	rank_hybrid	score_bm25	score_vector	score_hybrid	top_review_1	top_review_2	top_review_3	relevance	note
Q13	homestay có bếp nấu ăn ở đà lạt	3000020014998	Colline Dalat	Lâm Đồng	bm25,hybrid,vector	1	7	10	4.048290	0.680806	0.408484	Khách sạn Colline nằm vị trí trung tâm Đà Lạt. Từ Khách sạn có sẵn lối riêng để đi xuống chợ Đà Lạt chưa tới 3p đi bộ. Khách sạn phục vụ tốt, nhân viên chuyên nghiệp thân thiện. Mọi thứ đều OK trừ cái vòi tắm bật nước ấm tắm một hồi nó chuyển qua nước lạnh ngắt rồi chuyển qua nước ấm lại. Đi đà lạt mùa mưa lạnh mà tắm nước lạnh nữa thì cảm giác khó mà quên được.	Vị trí rất thuận tiện di chuyển tại khu vực chợ và trung tâm đà lạt, nhân viên rất chu đáo, nhẹ nhàng và hướng dẫn kĩ lưỡng Điều mình thích nhất là phoôtbooth, mình được chụp thoải mái và in 2 tấm nha	Đây là lần thứ 2 mình chọn Colline làm điểm dừng chân cho chuyến đi Đà Lạt. Lần đầu ở Colline ấn tượng với mình rất tốt, từ nhân viên tới buffet sáng và không gian. Lần 2 thì hơi khác, mình nhận ra khách sạn cách âm khá kém, đêm đầu tiên mình phải chịu trận nghe “tiếng ồn” từ phòng khác vọng sang. Cộng thêm điều hoà của phòng khách sạn dù có nút sưởi nhưng không chỉnh được, hỏi bạn nhân viên lễ tân thì bạn nói phòng không có chế độ sưởi, dù nhiệt độ ngoài trời lúc đó khoảng 10-12 độ.	1	location_or_generic_match
Q13	homestay có bếp nấu ăn ở đà lạt	3000020020235	Saigon's Book - Dalat	Lâm Đồng	vector		9			0.511209		các bạn nhân viên nhiệt tình, phòng sạch sẽ, chưa thử đồ ăn tại đây... nói chung hài lòng	Phòng sạch sẽ, tiện nghi, gần trung tâm, có điều cái tòa nhà kế bên đang xây, khoan khá ồn ào, khó chịu.	Gia đình mình có trải nghiệm 2 đêm ở đây, phòng rộng rãi, sạch sẽ, vị trí thuận lợi di chuyển đến các điểm tham quan.	1	location_or_generic_match
Q13	homestay có bếp nấu ăn ở đà lạt	9000000966417	The Manor Villas Da Lat	Lâm Đồng	bm25,vector	8	10		0.824004	0.150546		Khách sạn rất ok, sẽ quay lại vào lần tiếp theo khi đến Đà Lạt, nhân viên rất thân thiện và nhẹ nhàng. 10đ	Nhân viên thân thiện, vị trí rất thuận tiện gần bến xe. Phòng đẹp bồn tắm chill chill nhìn thấy toàn tp đà lạt. Mỗi tội tối k bật điện khách sạn lên cho lung linh tối quá😀	Bạn lễ tân rất chu đáo dễ thương nhiệt tình :> phòng ổn nma mình ở tầng B nên k có view lắm. Đồ ăn k thử vì dậy bận đi chơi :))) lúc đầu thấy giá hơi cao xíu nma ở Đà Lạt hình như giá cả zậy. có dịp sẽ quay lại	1	location_or_generic_match
Q13	homestay có bếp nấu ăn ở đà lạt	9000001135521	GreenEco Da Lat Hotel	Lâm Đồng	bm25	7			1.130071			Khách sạn sạch sẽ, trang thiết bị đầy đủ. Nhân viên đón tiếp và phục vụ khách chu đáo, dễ thương. Mình rất thích khách sạn này, lần sau ghé Đà Lạt sẽ quay lại.	Có cơ hội đi Đà Lạt, em sẽ quay lại. Em có để quên đồ, khách sạn rất nhiệt tình hoàn trả gửi về đến nhà cho em, em rất biết ơn.	Phòng cách âm 8/10; phòng thực tế/ ảnh trên mạng 10/10; phục vụ của nhân viên 10/10; thang máy: như nhịp sống ở Đà Lạt; có quay lại không: có!	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	9000000730242	Fusion Suites Vung Tau	Vũng Tàu	bm25,hybrid,vector	1	7	1	5.017329	7.327101	5.800284	Bãi đậu ô tô bên kia đường, khá bất tiện khi trời mưa.	Bất tiện khi phải đậu xe ở bãi tư nhân rồi đi bộ về khách sạn. Nhân viên khá thân thiện, đồ ăn buffet sáng tạm ổn, vị hơi nhạt so với khẩu vị người VN. Phòng nghỉ đẹp và thơm. Sẽ quay lại lần sau	Kỳ nghỉ kết hợp tổ chức sinh nhật cho con gái thật tuyệt vời. Cảm ơn Fusion Suits	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	9000001203728	IXORA Ho Tram by Fusion	Vũng Tàu	bm25,hybrid,vector	8	1	2	1.878424	8.375825	5.362856	Mình rất thích, một trải nghiệm rất thoải mái cho kì nghỉ	Khá là đáng tiền. Có xe đưa đón từ SG và các dịch vụ đều đầy đủ. Trong khu thì đẹp nhưng hơi buồn, ít dịch vụ, tuy nhiên có xe qua Holiday Inn và The Grand khu bên đó khá đông vui. Bữa sáng buffet ok nhiều món lạ so với các buffet mình từng ăn	Kỳ nghỉ tại Ixora Hồ Tràm thật sự tuyệt vời! Khuôn viên rộng rãi, không gian yên tĩnh và sạch sẽ, rất thích hợp để nghỉ dưỡng. Phòng ở hiện đại, tiện nghi và có view biển cực kỳ đẹp. Nhân viên phục vụ chuyên nghiệp, thân thiện và luôn sẵn sàng hỗ trợ. Một điểm trừ nhỏ là thời gian nhận phòng khá muộn, đến 4 giờ chiều mới được check-in, gây chút bất tiện nếu đến sớm. Tuy nhiên, bù lại thì các dịch vụ đi kèm như hồ bơi, nhà hàng, bãi biển riêng… đều rất chất lượng và đáng trải nghiệm. Tổng thể, mình rất hài lòng với kỳ nghỉ tại đây và chắc chắn sẽ quay lại trong tương lai.	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	9000000961953	Premier Pearl Hotel Vung Tau	Vũng Tàu	bm25,hybrid	2		3	3.034164		5.225001	Cực kỳ hài lòng 👍. - Về chỗ đậu xe hơi: có bãi đậu riêng (miễn phí), nhân viên ks sẽ hỗ trợ đem xe đi gửi và lấy xe. Giao tiếp nhanh nhẹn, hỗ trợ khách nhiệt tình và có che dù khi trời nắng. - Về nội thất: trang thiết bị đều mới, Wifi mạnh, máy lạnh trung tâm, phòng ốc sạch sẽ, cách âm khá tốt. Thanh máy di chuyển nhanh, nhiều thang. Sảnh chờ máy lạnh mát rượi, nhân viên hỗ trợ check in check out nhanh chóng, nhiệt tình. - Về buffet sáng: đa dạng món, fill đồ ăn liên tục, vừa miệng. Nhiều nhân viên hỗ trợ sắp xếp bàn. - Về hồ bơi: hồ bơi vô cực, view nhìn ra mũi Nghing Phong và thành phố rất đẹp. Tuy nhiên hồ hơi nhỏ, chủ yếu để chụp hình chứ không bơi được. - Về dịch vụ khác: có tặng trà sữa (robot pha), có quầy bar Sky desk, kế bên có Highland rất tiện mua cafe. Phải nói là quản lý vận hành và đào tạo nhân viên ở Premier Pearl cực tốt, rất quan tâm đến trải nghiệm của khách hàng 👍	Kì nghỉ tuyệt vời, nhân viên dễ thương	Không có bãi đỗ xe nên phải đỗ xe bên đường, phòng siêu nhỏ, siêu nóng, nhà vệ sinh nhỏ kinh khủng. Nói chung để 4* mà như 2*. Một trải nghiệm khá tệ khi đến đây. Sẽ không quay lại.	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	9000003303985	Victory Vung Tau Hotel (New Wing)	Vũng Tàu	bm25,hybrid,vector	6	3	4	2.330024	7.990144	4.980573	Mọi thứ rất tốt. Sẽ quay lại ở kì nghỉ lần sau	mình thích cách của lể tân+ NV phục vụ rất tốt. nói chung rất hài lòng, mình sẽ ghé lại ks này cho kì nghỉ tiếp theo	Vị trí đi lại tiện lợi. Khách sạn mới sạch sẽ. View phòng nhìn ra biển. Buffe sáng nhiều món. Lần thứ 5 nhà mình nghỉ ở đây. Lần tới sẽ đi tiếp.	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	9000002809258	Emerald Ho Tram Resort	Vũng Tàu	hybrid,vector		2	5		8.030822	4.962687	dịch vụ tốt, resort đẹp, phòng sạch sẽ	Giá hợp lý, cảnh quan thiếu chăm chút , đồ ăn ổn. Phòng view đẹp, sạch sẽ nói chung là Ok	Không gian thoáng mát, yên bình, thích hợp nghỉ dưỡng cho đoàn gia đình và các đoàn công ty hoạt động team building	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	1000000592992	The Malibu Hotel	Vũng Tàu	bm25,hybrid,vector	7	8	6	2.319679	7.262732	4.913739	Dịch vụ tốt, phòng sạch sẽ, nhân viên vui vẻ, nhiệt tình, bãi đỗ xe rộng rãi, điểm trừ là cách quản lý bãi xe, dán dấy vào thân xe khó gỡ, gỡ ra vẫn bị dính keo	Phòng sạch rộng. Nhân viên thân thiện. Có xe đưa đón ra bãi biển.	Khách sạn phục vụ tốt nhân viên cực kỳ thân thiện bác bảo vệ hỗ trợ nhiệt tình khi đổ xe.	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	1000000427730	Corvin Hotel	Vũng Tàu	bm25,hybrid	5		7	2.376734		4.812705	Vị trí đối diện biển thuận tiện chuyển. Rất phù hợp với giá tiền, anh bảo vệ rất nhiệt tình đậu xe giúp, có vòi tắm sạch trước khi lên phòng. Bửa sáng hơi ít món và nấu chưa ngon	Giá hợp lý, có bữa sáng miễn phí khá nhiều loại đồ ăn thức uống. Sẽ ghé lại nếu có đi Vũng Tàu lần tới	Lần đầu ở khách sạn này luôn, nhưng ấn tượng quá tốt, đối diện biển, view biển cho phòng Deluxe, cho thuê xe máy của khách sạn luôn 150k/ngày, tắm biển xong vô tầng hầm có sẵn vòi xịt rửa trôi cát trước khi lên phòng. Thang máy thì có link thẳng xuống tầng B giữ xe đó luôn, nên tắm về, rửa lại nước rồi lên thẳng phòng. khách sạn có lót mấy tấm thảm chống trượt trong thang máy và vài chỗ khác nên giảm rủi to bị té. Nói chung là thích. Sẽ quay lại	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	3000020020369	Nolis Hotel Vung Tau	Vũng Tàu	hybrid,vector		6	8		7.551068	4.714167	Khách sạn rất ok la nha. Gần bãi biển. Đi lại thuận lợi. Giá cả hợp lý nữa.	Vị trí ngay sát biển rất thuận tiện, đồ ăn buffer tạm chấp nhận được, nói chung là OK trong tầm giá.	View over đẹp ❤️. KS hơi cũ nhưng vị trí quá ok	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	1000000324420	The Imperial Vung Tau Hotel & Resort	Vũng Tàu	hybrid,vector		4	9		7.776631	4.665979	Trải nghiệm tốt, ngay khu vực trung tâm tiện di chuyển	Phòng tuyệt đẹp, nhân viên nhiệt tình	Phòng sạch sẽ, nv rất dễ thương và thân thiện!	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	1000000421574	Seaside Resort Vung Tau	Vũng Tàu	hybrid,vector		5	10		7.716568	4.640380	Yên tĩnh thích hợp với bạn nào muốn nghỉ ngơi	Ok thích hợp nghỉ dưỡng…. Không gian thoáng mát	Phòng thoáng, sạch, mát mẻ mặc dù bề ngoài khách sạn hơi cũ.	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	9000000095074	Golden Era Vung Tau Hotel	Vũng Tàu	vector		9			7.139006		Không có chỗ để xe hơi phải để bên đường bất tiện	view đẹp, nhân viên vui vẻ nhẹ nhàng	Mọi thứ ok, kỳ nghỉ đi tuyệt vời	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	9000001136478	Sóng Homestay - The Sóng Vũng Tàu	Vũng Tàu	vector		10			7.118418		Phòng sạch sẽ không có mùi. Chủ home siêu siêu dễ thương luôn á, hỗ trợ hết mực luôn. Lần sau tới tui sẽ book nữa. Giá home phù hợp lắm luôn nha, đầy đủ tiện nghi luôn í.	Tuyệt vời dịch vụ tốt phòng sạch sẽ	Tốt, chị chủ dễ thương nha. Phòng view tuyệt đỉnh thật sự. Giá rẻ so với trải nghiệm nha	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	9000000966992	Holiday Inn Resort HO TRAM BEACH by IHG, an IHG Hotel	Vũng Tàu	bm25	3			2.581206			Mình đã có 1 kì nghỉ đáng nhớ, xứng đáng với kì vọng bao gồm dịch vụ đưa đón ( nhưng mà hay hết chỗ nên phải lo đặt sớm ) nhân viên thân thiện xếp phòng sớm khi mình đến lúc 12h. trong khu vực chung thì nhiều tiện ích ( game zone, rạp chiếu phim (Phim mới ), cửa hàng tiện lợi, mình đi cũng 2 con nên không thể di chuyển ra ngoài nhiều vì vậy 1 khu có đầy đủ công năn, vui chơi, ăn ngủ, tắm biển như vậy là đạt kì vọng của mình, sẽ quay lại vào tháng 7 ( nhưng mà ước gì có thêm xe bus chứ book toàn thắng đi về đón khách dọc đường say xe quá )	Online agent rất không chuyên nghiệp và không rõ ràng trong việc cung cấp thông tin khách sạn. Lúc đặt phòng thì nói là bữa sáng miễn phí cho trẻ em. Nhưng đến nơi thì khách sạn đòi thu tiền.	Cảnh đẹp, view đẹp. Resort mới xây nên mới và sạch se. Nhân viên nhiệt tình dễ thương. Mẹ mình bị bệnh. Nhân viên đã gọi lên hỏi thăm và cho miễn phí check out thêm 2 tiếng. Gia đình đã có kì nghỉ vui vẻ xứng đáng.	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	1000000567644	Pullman Vung Tau	Vũng Tàu	bm25	4			2.432831			Xứng đáng 5 sao tiêu chuẩn quốc tế. Nhân viên niềm nở, thân thiện và hỗ trợ nhiệt tình tất cả nhu cầu của khách hàng. Chủ động nâng hạng phòng miễn phí theo các chương trình km nội bộ. khách sạn có khu vực bãi tắm với ghế ngồi thư giãn, mini bar, phòng tắm nước ngọt, khăn và xe đưa đón miễn phí cho khách lưu trú tại Bãi Thuỳ Vân, giúp đem lại trải nghiệm cực kỳ thoải mái trong mùa du lịch và cuối tuần với lượng khách du lịch nói chung tại bãi tắm rất đông. Có góp ý nhỏ là nơi đỗ xe cho bãi tắm của Pullman Private Beach Club hơi nhỏ, đi trễ thường không còn chỗ và phải đỗ xe bãi kế bên có phí. Tuy nhiên nhân viên take care tại bãi tắm ổn và chu đáo. Thích hợp cả nghĩ dưỡng và công tác. Sẽ quay trở lại khi có cơ hội đến trung tâm TP. Vũng Tàu.	Nhân viên thân thiện và nhiệt tình, giới thiệu chỗ thuê xe tay ga giá tốt, xe chạy êm, tốt, xăng đổ đầu.	Dịch vụ nhìn chung tốt tuy nhiên tôi mong đợi nhiều hơn nếu ở lại đây lần sau. Phòng rộng rãi và yên tĩnh nhưng không có nhiều lựa chọn nội dung để xem trên TV. Tốc độ Internet khá nhanh. Buffet sáng không có quá nhiều món nhưng các món cần thiết cho bữa ăn sáng đều đầy đủ và ngon, 1 điểm cộng nữa là có nước trái cây tươi. Nhân viên tại nhà hàng phục vụ khá chu đáo và thân thiện. Hầm đậu xe hơi ẩm thấp và nhiều bụi xi măng.	1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	1000000429973	Muong Thanh Vung Tau Hotel	Vũng Tàu	bm25	9			1.812912			Khách sạn cần cải thiện về chất lượng dịch vụ và chọn lọc nhân viên hơn. Mình thích vị trí và bãi đậu xe của Mường Thanh nhất.	Phòng rộng rãi sạch sẽ, các bạn lễ tân nhiệt tình lắm, mình book trên app giá ổn áp lắm, chứ lễ book tại ks sẽ phụ thu thêm 500k, 1 kì nghỉ tuyệt vời của gia đình tôi		1	location_or_generic_match
Q15	chỗ nghỉ có chỗ đậu xe ô tô miễn phí ở vũng tàu	9000001042070	Kim Minh Boutique	Vũng Tàu	bm25	10			1.454114			Nhân vien thân thiện, thủ tục nhận và trả phòng nhanh chóng. Nội thất không quá mới nhưng cũng khá đầy đủ. Giá phòng hợp lý, và gần biển, có chỗ đậu xe hơi. Sẽ quay lại	Vị trí: Ngay trung tâm quảng trường, công viên xung quanh đủ món ăn. Đi ra biển Bãi Trước cũng vài bước rất tiện lợi. Khách sạn sạch sẽ, tiếp tân và bảo vệ hướng dẫn kĩ và tận tình vui vẻ. Có chỗ đậu xe hơi. Phòng có ban công dòm ra ngoài thoáng đãng		1	location_or_generic_match
Q16	khách sạn có phòng gym và spa ở phú quốc	3000020021019	VARIA Hotel	Phú Quốc	bm25,hybrid,vector	1	1	1	6.766656	12.687279	10.319030	Khách sạn ở ngay chợ đêm, phòng tuy hơi nhỏ nhưng rất sạch sẽ, mình rất thích bồn tắm của khách sạn	Khách sạn gần chợ đêm đi bộ vài bước tới, lại gần các chỗ mua bán nên mua gì cũng rất dễ.Phòng ốc sạch sẽ bồn tắm siêu to đang để trải nghiệm	- Điều hoà không lạnh, không có quạt - không có cửa sổ mở - mất thêm tiền lấy phòng có bồn tắm nhưng nắp bồn bị gỉ và rách hết ( không sử dụng được, chỉ dùng được vòi sen tắm) , phòng tắm có mùi cống rất khó chịu	0	descriptor_miss_0/2
