bucket_id,query_id,query,hotel_id,hotel_name,hotel_location,bm25_rank,vector_rank,hybrid_rank,top_review_1,top_review_2,top_review_3,relevant
bucket_2_long_context,Q061,"Khách sạn nào ở Hạ Long có dịch vụ đặt tàu tham quan vịnh, bữa sáng miễn phí và phòng phù hợp cho 4 người lớn.",9000000848050,Green Bay Hotel Ha Long,Hạ Long,8,,2,"Giá rẻ, tiện nghi, anh chị chủ dễ thương, hỗ trợ nhiệt tình lắm luôn!","phòng rẻ gần trung tâm[Mở bài thật thu hút nào]
[Chia sẻ thêm về trải nghiệm của bạn]

Không gian/cơ sở vật chất: [Chia sẻ cảm nghĩ về không gian và cơ sở vật chất của khách sạn]
Món ăn: [Chia sẻ cảm ","Harga tốt, sạch sẽ nha mọi người, đi bộ ra biển được, khách sạn cho thuê xe máy luôn, anh chị chủ nhiệt tình và khá nice nhé. Nói chung là rất oke và giá tốt nhaa",
bucket_2_long_context,Q061,"Khách sạn nào ở Hạ Long có dịch vụ đặt tàu tham quan vịnh, bữa sáng miễn phí và phòng phù hợp cho 4 người lớn.",4000000451180,Khách sạn Hạ Long DC,Hạ Long,4,,5,"KS ok, gần trung tâm mà giá cả như vậy là quá ok rồi","View đẹp, thủ tục nhanh gọn, rất hài lòng nhé 🥰, lsau có dịp sẽ ghé thăm tiếp 😊","Vị trí tốt, phòng rộng! Bạn nên ăn sáng ở gần Khách sạn vì có nhiều quán ngon.",
bucket_2_long_context,Q061,"Khách sạn nào ở Hạ Long có dịch vụ đặt tàu tham quan vịnh, bữa sáng miễn phí và phòng phù hợp cho 4 người lớn.",3000020016689,Ivy Hotel - Ha Long,Hạ Long,6,,7,"mọi thứ đều oke. ngoại trừ nước lọc giả aquakona chứ k phải aquafina, Nếu ai k biết uống sẽ dễ tèo lắm, Nhà nghỉ  nên chuẩn bị chai nước lọc loại nhỏ cỡ 2k 1 chai hoặc k có nước lọc để m.n tự đi mua t","giá quá rẻ so với trung tâm bãi cháy, gần tất cả mọi thứ đặc biệt sunworld đi bộ sang đường là đến, mỗi tội không có tủ lạnh, mình thấy shop có thể mua tủ lạnh mini để dưới gầm tủ cho khách có nhu cầu","Phòng giá rẻ hợp lý, gần trung tâm, chị chủ ks + nhân viên thoải mái. Phòng oki sẽ có dịp quay lại",
bucket_2_long_context,Q061,"Khách sạn nào ở Hạ Long có dịch vụ đặt tàu tham quan vịnh, bữa sáng miễn phí và phòng phù hợp cho 4 người lớn.",1000000500018,Muong Thanh Grand Ha Long,Hạ Long,,10,,"Tôi đặt vé ngay đêm hôm trước, khi tới nhận phòng tầm 13h30 thì vẫn chưa có phòng, đợi tới hơn 15h vẫn chưa có, xung quanh bao người cùng chờ đợi mệt mỏi để nhận phòng, tôi đã có ý định huỷ phòng và t","Dịch vụ rất tốt , mùa đông nên đồ ăn sáng có vẻ ít phong phú hơn",Đồ ăn ngon nhân viên rất nhiệt tình . Cải thiện vấn đề cho thuê phòng đúng đủ 24h tính từ lúc nhận phòng thì hợp lý hơn . (Nhận 15h trả trước 12h),
bucket_2_long_context,Q061,"Khách sạn nào ở Hạ Long có dịch vụ đặt tàu tham quan vịnh, bữa sáng miễn phí và phòng phù hợp cho 4 người lớn.",9000001046922,The Postcard Hotel Ha Long,Hạ Long,10,,,ksan siu đẹp mỗi tội mình đi vào ngày mưaaa,Lúc mình đến nhận phòng thì nhân viên đưa mình lên phòng và phòng đó đang có người ngủ. Tối không có nước nóng để tắm tuy nhiên view khá đẹp đồ ăn sáng cũng ổn nhưng phục vụ không được chuyên nghiệp c,"Khách sạn decor đẹp, phòng ốc sạch sẽ rộng rái, đồ ăn sáng không phong phú cho lắm, vị trí cũng hơi bất tiện, thích hợp cho gia đình đi nghỉ dưỡng",
bucket_2_long_context,Q061,"Khách sạn nào ở Hạ Long có dịch vụ đặt tàu tham quan vịnh, bữa sáng miễn phí và phòng phù hợp cho 4 người lớn.",9000002809282,An Hotel Ha Long,Hạ Long,,1,8,"Nhân viên thô lỗ nạt vào mặt khách hàng. Trải nghiệm cực tệ, không bao giờ muốn quay lại","Ks sạch sẽ:) chủ nhiệt tình , giá phù hợp cho m.n","Mình dễ tính nên thấy cảm thấy ổn. Nhưng ga giường, gối, ga đắp đều màu trắng nhưng giặt không sạch. Vẫn thấy vết bẩn cũ.",
bucket_2_long_context,Q061,"Khách sạn nào ở Hạ Long có dịch vụ đặt tàu tham quan vịnh, bữa sáng miễn phí và phòng phù hợp cho 4 người lớn.",9000001180561,A La Carte Ha Long Bay Managed by TASECO,Hạ Long,,8,,"Phòng ốc sạch sẽ, gần bãi biển có bãi cát trắng rất đẹp. View thoáng đãng, các bạn nhân viên cũng thân thiện, nhiệt tình. Nói chung gia đình mình có một kỳ nghỉ đáng nhớ ở đây.","Phòng rộng rãi tiện lợi, nhân viên phục vụ nhẹ nhàng","Mình đã quay lại lần thứ 5 ở đây, nhưng lần này thực sự không hài lòng với dịch vụ bể bơi. Bể bơi không có phao cho khách mượn. Việc này không đảm bảo an toàn cho khách hàng. Tôi đi nhiều khách sạn nh",
bucket_2_long_context,Q061,"Khách sạn nào ở Hạ Long có dịch vụ đặt tàu tham quan vịnh, bữa sáng miễn phí và phòng phù hợp cho 4 người lớn.",3000010032583,Nam Dat Hotel by D'Lecia Ha Long,Hạ Long,,3,10,"Khách sạn ở vị trí thuận tiện, xung quanh nhiều hàng quán và các địa điểm vui chơi.
Khách sạn sạch sẽ, bên dưới có quán cafe cũng rất ok","Nhân viên thân thiện, mặc dù chưa đến giờ check-in nhưng mình vẫn được hỗ trợ check-in sớm.","Khách sạn sạch sẽ, giá lại ưu đãi quá rẻ",
bucket_2_long_context,Q061,"Khách sạn nào ở Hạ Long có dịch vụ đặt tàu tham quan vịnh, bữa sáng miễn phí và phòng phù hợp cho 4 người lớn.",9000000987511,The Exquisite HaLong Hotel,Hạ Long,2,7,1,"Nhân viên thân thiện, dịch vụ ổn",Đi concert gặp giông nhưng chất lượng khách sạn tốt hơn mong đợi. Trải nghiệm khá tốt so với giá cả.,"Nhân viên thân thiện, thủ tục check in, out rất nhanh chóng. Phòng sạch sẽ và tương đối đẹp. Ăn sáng buffet ngon. Không ngờ với giá phòng chỉ gần 600k ngày thường mà có dịch vụ tốt như vậy. Chắc chắn ",
bucket_2_long_context,Q061,"Khách sạn nào ở Hạ Long có dịch vụ đặt tàu tham quan vịnh, bữa sáng miễn phí và phòng phù hợp cho 4 người lớn.",3000020019359,FLC Halong Bay Golf Club & Luxury Resort,Hạ Long,9,,3,"Tôi đã có 2 ngày nghỉ khá hài lòng tại FLC, phòng ốc sạch sẽ, đầy đủ tiện nghỉ, duy có chỉ buffet sáng hơi đơn điệu chưa đạt chuẩn 5 sao","Mọi thứ đều ổn , nhưng tiện nghi phòng thì hơi ít . Sàn bị thủng . Đèn ngủ bị hỏng .","Tôi nghỉ ở đây lần đầu nhưng có ấn tượng rất tốt về vị trí, phong cảnh và phòng. Có chỗ để câu cá (tuy nhiên chỗ này nên dọn dẹp sạch sẽ  hơn). Tôi sẽ quay lại và ở lâu hơn.",
bucket_2_long_context,Q061,"Khách sạn nào ở Hạ Long có dịch vụ đặt tàu tham quan vịnh, bữa sáng miễn phí và phòng phù hợp cho 4 người lớn.",9000001099744,Halong Lavender Hotel,Hạ Long,,6,,"Vị trí đến trung tâm gần, đường ra bãi biển, các quán cafe view đẹp, quán ăn… đều gần, chỗ để xe thoải mái, rất hài lòng","Phòng sạch sẽ, ấm cúng, đầy đủ tiện nghi. Gần các địa điểm vui chơi, giải trí, nhân viên thân thiện.",Phòng giống hệt hình sạch sẽ. Nhân viên nhiệt tình. Lần sau sẽ quay lại.,
bucket_2_long_context,Q062,Tìm kiếm một resort trên núi ở Tam Đảo có bể bơi nước nóng trong nhà và dịch vụ ăn uống phục vụ tận phòng.,3000010032998,Lak Tented Camp,Đắk Lắk,,3,,"Đẹp tuyệt vời, nhưng sẽ hơi nóng vào mùa hè","Dich vu khong được dao tao bai ban. Chua co kinh nghiem, khong dam bao an toan khi di tren ho (thieu ao phao, cho qua so nguoi quy dinh)","Nhân viên rất thân thiện nhiệt tình, view đẹp. Cảm ơn Lak Tented Camp đã cho chúng tôi kỳ nghỉ tuyệt vời",
bucket_2_long_context,Q062,Tìm kiếm một resort trên núi ở Tam Đảo có bể bơi nước nóng trong nhà và dịch vụ ăn uống phục vụ tận phòng.,1000000536172,FLC Luxury Hotel Samson,Thanh Hóa,7,,7,"Khu nghỉ dưỡng khá là ok. Rộng rãi, bể bơi cũng rộng và sạch đẹp. Tuy nhiên phòng thì một số đồ hơi cũ có dấu hiệu hỏng hóc. Chưa có thang máy nên đi bộ lên tầng 4 nhiều khi còn bất tiện","Sảnh Luxury không có mái che, đèn phòng tối, giá cả và định lượng đồ phục vụ tại phòng không được như những FLC khác",Tất cả đều ổn ngoại trừ sự đa dạng của buffet sáng,
bucket_2_long_context,Q062,Tìm kiếm một resort trên núi ở Tam Đảo có bể bơi nước nóng trong nhà và dịch vụ ăn uống phục vụ tận phòng.,4000001057219,Melia Vinpearl Thanh Hoa,Thanh Hóa,3,,3,"Khách sạn gần quãng trường Lam Sơn có thể đi bộ xem pháo hoa, phía dưới là trung tâm thương mại và nhiều quán cafe đẹp. Phòng ốc sạch sẽ rất phù hợp gia đình nghỉ ngơi","Khách sạn nên xem lại cái lược, nó quá ngắn so với trước đây.","Mọi thứ mid-mid, nhân viên làm đúng nghĩa vụ, không thể nói là ân cần và friendly, đặc biệt là bạn nam lễ tân. 

Btw, quầy mini bar trong phòng corner premium dơ, rõ ràng sảnh chờ rất thơm nhưng tầng ",
bucket_2_long_context,Q062,Tìm kiếm một resort trên núi ở Tam Đảo có bể bơi nước nóng trong nhà và dịch vụ ăn uống phục vụ tận phòng.,3000010033573,FLC Luxury Resort Vinh Phuc,Vĩnh Phúc,6,,6,"Phòng cũ và bẩn, nhiều muỗi, nằm ga giường bị ngứa người, nhà vệ sinh từ lúc nhận phòng đã ướt nhẹp, xung quanh không có gì chơi nhưng bù lại tiện ích khách sạn cũng tương đối, nhưng vẫn buồn như trấu","Khách sạn rộng, mát, bể bơi lớn, nhân viên đa số thân thiện. Tuy nhiên hệ thống mạng quá yếu, ti vi thì dùng mạng theo dõi A80 mà liên tục đứng hình. Ngoài ra nước nhà vs phòng 513 đọng và không có da",Các bà rất hưởng thụ kỳ nghỉ. Cơ sở hạ tầng ổn. Nhân viên thân thiện. Khung cảnh đẹp,
bucket_2_long_context,Q062,Tìm kiếm một resort trên núi ở Tam Đảo có bể bơi nước nóng trong nhà và dịch vụ ăn uống phục vụ tận phòng.,9000000983686,Maya Hotel 3,Côn Đảo,,1,,khách sạn duy nhất có bể bơi trên cao ha,Khách sạn ok  gần trung tâm thức ăn sáng nên đổi món mỗi ngày nhé ở 3 ngày 2 đem thức ăn giống nhau,"Đồ ăn sáng hơi ít món, ks thêm 2 món nữa thì tốt hơn. Nhân viên lễ tân ok, nên cải thiện vụ đưa đón khách khi dẫn tour vì tài bị điều đi nhiều nơi đón khách nên có khi phải bắt khách tour chờ xe khác ",
bucket_2_long_context,Q062,Tìm kiếm một resort trên núi ở Tam Đảo có bể bơi nước nóng trong nhà và dịch vụ ăn uống phục vụ tận phòng.,3000020008174,The Palmy Phu Quoc Resort & Spa,Phú Quốc,10,,10,"Vị trí của Khách sạn nằm trong hẻm, khi đến nơi checkin thì ko có welcome drink, nhân viên cũng nhiệt tình nhưng không chuyên nghiệp, không có sự chuyên nghiệp khi giao tiếp với khách, hành lang thì n","Có lẽ do tôi quá kỹ tính, phòng cũng đâu rẻ","Vào sảnh thì cực dơ và bụi do kế bên đang xây, nhân viên lễ tân không chào hỏi, không có nhân viên hỗ trợ dắt lên phòng, thái độ nhân viên hời hợt. Hồ bơi dơ, nói chung bỏ tiền như vậy không đáng",
bucket_2_long_context,Q062,Tìm kiếm một resort trên núi ở Tam Đảo có bể bơi nước nóng trong nhà và dịch vụ ăn uống phục vụ tận phòng.,3000020001248,"Vinpearl Ha Tinh, Affiliated by Meliá",Hà Tĩnh,2,,2,Tuyệt View đep. Vị trí ngay trung tâm gần nhiều quán ăn,"Đồ ăn sáng hơi chán. Tôi nghĩ nếu là khách sạn tại địa phương nên có nhiều món ăn đặc trưng địa phương. Đồ Tây làm không tới, không ngon . Mà bún phở ăn cũng dở không ra sao.","Vệ sinh kém...k đẹp và sạch sẽ sang trọng. Vinpearl Thanh Hoá mặc dù giá tiền tương đương. Sàn nhà vệ sinh không sạch sẽ...kính lau chùi bẩn,áo choàng không thơm tho...đi đâu cũng ở Vinpearl nhưng ở H",
bucket_2_long_context,Q062,Tìm kiếm một resort trên núi ở Tam Đảo có bể bơi nước nóng trong nhà và dịch vụ ăn uống phục vụ tận phòng.,3000010040249,Muong Thanh Luxury Phu Tho Hotel,Phú Thọ,,8,,"Khách sạn có vị trí đẹp, thuận tiện. Tuy nhiên khi đặt phòng tôi đã đưa ra rõ yêu cầu là muốn ở phòng có view Quảng trường, tuy nhiên khi nhận phòng thì khách sạn báo là sắp xếp theo số lượng phòng cò",nhà hàng ăn không đủ tiêu chuẩn món rau xào chiều ngày 21/10 bị ăn rau cũ xào,"Lần thứ 2 trở lại MTPT cảm thấy thoải mái, khách sạn nằm ở TT gần Vincom tiện di chuyển và trải nghiệm. Tuy nhiên, ăn sáng còn đơn giản, phòng rộng nhưng nội thất chưa sang. Mặc dù rất nóng nhưng khôn",
bucket_2_long_context,Q062,Tìm kiếm một resort trên núi ở Tam Đảo có bể bơi nước nóng trong nhà và dịch vụ ăn uống phục vụ tận phòng.,3000010039797,Ngan Hoa - Mille Fleurs Hotel,Lâm Đồng,,6,,"Nhân viên rất dễ thương, cho mình nhận phòng sớm 3 tiếng, vị trí ngay trung tâm nên rất tiện đi chơi! Phòng sạch sẽ và ấm cúng. Mình sẽ quay lại đây nếu lên ĐL lần sau! Điểm trừ duy nhất là phần cách ","Nhân viên hỗ trợ tốt, nhiệt tình, có hỗ trợ check-in phòng sớm, sớm nhất 10:30. Tuy nhiên, phòng cách âm chưa tốt. Âm thanh từ bên ngoài đều có thể nghe được từ trong phòng. Ngoài ra, phòng tôi ở có â","Gần trung tâm, oke, giá hợp lý, nhân viên thân thiện",
bucket_2_long_context,Q062,Tìm kiếm một resort trên núi ở Tam Đảo có bể bơi nước nóng trong nhà và dịch vụ ăn uống phục vụ tận phòng.,9000000974951,Khách sạn Cosini Côn Đảo,Côn Đảo,,5,,"Phòng sạch sẽ, mình đi 1 mình rất phù hợp. Vị trí trung tâm. Gần các quán ăn địa phương và chợ đêm. Thuận lợi về tất cả nhu cầu của mình","Nhân viên nhiệt tình, vui vẻ, hướng dẫn và hỗ trợ các yêu cầu của khách hàng tốt",Quản lý khách sạn nhiệt tình vui vẻ,
bucket_2_long_context,Q062,Tìm kiếm một resort trên núi ở Tam Đảo có bể bơi nước nóng trong nhà và dịch vụ ăn uống phục vụ tận phòng.,9000001109597,The Mystery Con Dao,Côn Đảo,,7,,Lần nào đi Côn Đảo mình cũng ở đây. Mặc dù không có cảnh quan xung quanh nhưng cá nhân mình thấy đây là một trong những khách sạn tốt và đẹp nhất Côn Đảo,"Tôi đã có trải nghiệm tuyệt vời tại đây. Khách sạn rất mới, mọi thứ được đầu tư chỉn chu, tỉ mỉ đến từng chi tiết. Nhân viên lịch sự, thân thiện. Bữa ăn nếu phong phú, đa dạng hơn thì sẽ rất hoàn hảo,","Đã đến đây lần thứ 2, tôi rất hài lòng từ nhân viên đến phòng ở thật tuyệt vời , ăn sáng tuy ít món nhưng rất chất lượng👍",
bucket_2_long_context,Q062,Tìm kiếm một resort trên núi ở Tam Đảo có bể bơi nước nóng trong nhà và dịch vụ ăn uống phục vụ tận phòng.,1000000594784,The Reed Hotel,Ninh Bình,,10,,"nhân viên thân thiệnnn take care tốt, mng nên ở đây nha","Khách sạn sạch sẽ, nhân viên thân thiện. Nằm trong khu khá yên tĩnh, tuy nhiên gần đó thì hơi ít quán ăn.","- Chất lượng dịch vụ: không chu đáo từ khâu đón, hỗ trợ KH so với các Ks mình đã đặt chân tới; riêng dịch vụ dọn phòng đánh giá 5 sao
- Cơ sở vật chất: tiện nghi, phòng ốc hiện đại, sạch sẽ, buffet ok",
